index,Season,ID,overs,BattingTeam,total_run,isWicketDelivery,BowlingTeam
35129,2022,1304084,0,Punjab Kings,4,0,Chennai Super Kings
35130,2022,1304084,1,Chennai Super Kings,1,1,Punjab Kings
35131,2022,1304084,1,Punjab Kings,9,0,Chennai Super Kings
35132,2022,1304084,2,Chennai Super Kings,2,0,Punjab Kings
35133,2022,1304084,2,Punjab Kings,2,0,Chennai Super Kings
35134,2022,1304084,3,Chennai Super Kings,5,0,Punjab Kings
35135,2022,1304084,3,Punjab Kings,7,0,Chennai Super Kings
35136,2022,1304084,4,Chennai Super Kings,7,0,Punjab Kings
35137,2022,1304084,4,Punjab Kings,7,0,Chennai Super Kings
35138,2022,1304084,5,Chennai Super Kings,7,1,Punjab Kings
35139,2022,1304084,5,Punjab Kings,8,1,Chennai Super Kings
35140,2022,1304084,6,Chennai Super Kings,8,1,Punjab Kings
35141,2022,1304084,6,Punjab Kings,6,0,Chennai Super Kings
35142,2022,1304084,7,Chennai Super Kings,11,0,Punjab Kings
35143,2022,1304084,7,Punjab Kings,8,0,Chennai Super Kings
35144,2022,1304084,8,Chennai Super Kings,13,0,Punjab Kings
35145,2022,1304084,8,Punjab Kings,12,0,Chennai Super Kings
35146,2022,1304084,9,Chennai Super Kings,5,0,Punjab Kings
35147,2022,1304084,9,Punjab Kings,9,0,Chennai Super Kings
35148,2022,1304084,10,Chennai Super Kings,12,0,Punjab Kings
35149,2022,1304084,10,Punjab Kings,6,0,Chennai Super Kings
35150,2022,1304084,11,Chennai Super Kings,3,0,Punjab Kings
35151,2022,1304084,11,Punjab Kings,16,0,Chennai Super Kings
35152,2022,1304084,12,Chennai Super Kings,6,1,Punjab Kings
35153,2022,1304084,12,Punjab Kings,9,0,Chennai Super Kings
35154,2022,1304084,13,Chennai Super Kings,13,0,Punjab Kings
35155,2022,1304084,13,Punjab Kings,14,0,Chennai Super Kings
35156,2022,1304084,14,Chennai Super Kings,15,0,Punjab Kings
35157,2022,1304084,14,Punjab Kings,6,0,Chennai Super Kings
35158,2022,1304084,15,Chennai Super Kings,23,0,Punjab Kings
35159,2022,1304084,15,Punjab Kings,13,0,Chennai Super Kings
35160,2022,1304084,16,Chennai Super Kings,6,0,Punjab Kings
35161,2022,1304084,16,Punjab Kings,9,0,Chennai Super Kings
35162,2022,1304084,17,Chennai Super Kings,6,1,Punjab Kings
35163,2022,1304084,17,Punjab Kings,7,1,Chennai Super Kings
35164,2022,1304084,18,Chennai Super Kings,8,0,Punjab Kings
35165,2022,1304084,18,Punjab Kings,22,0,Chennai Super Kings
35166,2022,1304084,19,Chennai Super Kings,15,1,Punjab Kings
35167,2022,1304084,19,Punjab Kings,13,2,Chennai Super Kings
35168,2022,1304085,0,Rajasthan Royals,5,0,Royal Challengers Bangalore
35169,2022,1304085,0,Royal Challengers Bangalore,9,0,Rajasthan Royals
35170,2022,1304085,1,Rajasthan Royals,14,1,Royal Challengers Bangalore
35171,2022,1304085,1,Royal Challengers Bangalore,1,1,Rajasthan Royals
35172,2022,1304085,2,Rajasthan Royals,6,0,Royal Challengers Bangalore
35173,2022,1304085,2,Royal Challengers Bangalore,5,0,Rajasthan Royals
35174,2022,1304085,3,Rajasthan Royals,8,1,Royal Challengers Bangalore
35175,2022,1304085,3,Royal Challengers Bangalore,7,0,Rajasthan Royals
35176,2022,1304085,4,Rajasthan Royals,0,1,Royal Challengers Bangalore
35177,2022,1304085,4,Royal Challengers Bangalore,8,0,Rajasthan Royals
35178,2022,1304085,5,Rajasthan Royals,10,0,Royal Challengers Bangalore
35179,2022,1304085,5,Royal Challengers Bangalore,7,0,Rajasthan Royals
35180,2022,1304085,6,Rajasthan Royals,6,0,Royal Challengers Bangalore
35181,2022,1304085,6,Royal Challengers Bangalore,1,2,Rajasthan Royals
35182,2022,1304085,7,Rajasthan Royals,16,0,Royal Challengers Bangalore
35183,2022,1304085,7,Royal Challengers Bangalore,7,0,Rajasthan Royals
35184,2022,1304085,8,Rajasthan Royals,2,0,Royal Challengers Bangalore
35185,2022,1304085,8,Royal Challengers Bangalore,10,0,Rajasthan Royals
35186,2022,1304085,9,Rajasthan Royals,2,1,Royal Challengers Bangalore
35187,2022,1304085,9,Royal Challengers Bangalore,3,1,Rajasthan Royals
35188,2022,1304085,10,Rajasthan Royals,14,0,Royal Challengers Bangalore
35189,2022,1304085,10,Royal Challengers Bangalore,6,0,Rajasthan Royals
35190,2022,1304085,11,Rajasthan Royals,7,0,Royal Challengers Bangalore
35191,2022,1304085,11,Royal Challengers Bangalore,3,1,Rajasthan Royals
35192,2022,1304085,12,Rajasthan Royals,5,0,Royal Challengers Bangalore
35193,2022,1304085,12,Royal Challengers Bangalore,5,1,Rajasthan Royals
35194,2022,1304085,13,Rajasthan Royals,4,0,Royal Challengers Bangalore
35195,2022,1304085,13,Royal Challengers Bangalore,11,0,Rajasthan Royals
35196,2022,1304085,14,Rajasthan Royals,1,1,Royal Challengers Bangalore
35197,2022,1304085,14,Royal Challengers Bangalore,7,0,Rajasthan Royals
35198,2022,1304085,15,Rajasthan Royals,4,1,Royal Challengers Bangalore
35199,2022,1304085,15,Royal Challengers Bangalore,4,1,Rajasthan Royals
35200,2022,1304085,16,Rajasthan Royals,6,0,Royal Challengers Bangalore
35201,2022,1304085,16,Royal Challengers Bangalore,9,1,Rajasthan Royals
35202,2022,1304085,17,Rajasthan Royals,4,1,Royal Challengers Bangalore
35203,2022,1304085,17,Royal Challengers Bangalore,4,1,Rajasthan Royals
35204,2022,1304085,18,Rajasthan Royals,12,1,Royal Challengers Bangalore
35205,2022,1304085,18,Royal Challengers Bangalore,8,0,Rajasthan Royals
35206,2022,1304085,19,Rajasthan Royals,18,0,Royal Challengers Bangalore
35207,2022,1304085,19,Royal Challengers Bangalore,0,1,Rajasthan Royals
35208,2022,1304086,0,Gujarat Titans,2,0,Sunrisers Hyderabad
35209,2022,1304086,0,Sunrisers Hyderabad,11,0,Gujarat Titans
35210,2022,1304086,1,Gujarat Titans,18,0,Sunrisers Hyderabad
35211,2022,1304086,1,Sunrisers Hyderabad,11,0,Gujarat Titans
35212,2022,1304086,2,Gujarat Titans,11,0,Sunrisers Hyderabad
35213,2022,1304086,2,Sunrisers Hyderabad,4,1,Gujarat Titans
35214,2022,1304086,3,Gujarat Titans,9,0,Sunrisers Hyderabad
35215,2022,1304086,3,Sunrisers Hyderabad,4,0,Gujarat Titans
35216,2022,1304086,4,Gujarat Titans,7,0,Sunrisers Hyderabad
35217,2022,1304086,4,Sunrisers Hyderabad,14,1,Gujarat Titans
35218,2022,1304086,5,Gujarat Titans,12,0,Sunrisers Hyderabad
35219,2022,1304086,5,Sunrisers Hyderabad,9,0,Gujarat Titans
35220,2022,1304086,6,Gujarat Titans,9,0,Sunrisers Hyderabad
35221,2022,1304086,6,Sunrisers Hyderabad,6,0,Gujarat Titans
35222,2022,1304086,7,Gujarat Titans,5,1,Sunrisers Hyderabad
35223,2022,1304086,7,Sunrisers Hyderabad,7,0,Gujarat Titans
35224,2022,1304086,8,Gujarat Titans,8,0,Sunrisers Hyderabad
35225,2022,1304086,8,Sunrisers Hyderabad,10,0,Gujarat Titans
35226,2022,1304086,9,Gujarat Titans,10,1,Sunrisers Hyderabad
35227,2022,1304086,9,Sunrisers Hyderabad,8,0,Gujarat Titans
35228,2022,1304086,10,Gujarat Titans,5,0,Sunrisers Hyderabad
35229,2022,1304086,10,Sunrisers Hyderabad,12,0,Gujarat Titans
35230,2022,1304086,11,Gujarat Titans,13,0,Sunrisers Hyderabad
35231,2022,1304086,11,Sunrisers Hyderabad,16,0,Gujarat Titans
35232,2022,1304086,12,Gujarat Titans,12,0,Sunrisers Hyderabad
35233,2022,1304086,12,Sunrisers Hyderabad,3,0,Gujarat Titans
35234,2022,1304086,13,Gujarat Titans,6,1,Sunrisers Hyderabad
35235,2022,1304086,13,Sunrisers Hyderabad,12,0,Gujarat Titans
35236,2022,1304086,14,Gujarat Titans,8,0,Sunrisers Hyderabad
35237,2022,1304086,14,Sunrisers Hyderabad,13,0,Gujarat Titans
35238,2022,1304086,15,Gujarat Titans,5,2,Sunrisers Hyderabad
35239,2022,1304086,15,Sunrisers Hyderabad,5,1,Gujarat Titans
35240,2022,1304086,16,Gujarat Titans,9,0,Sunrisers Hyderabad
35241,2022,1304086,16,Sunrisers Hyderabad,10,1,Gujarat Titans
35242,2022,1304086,17,Gujarat Titans,12,0,Sunrisers Hyderabad
35243,2022,1304086,17,Sunrisers Hyderabad,6,1,Gujarat Titans
35244,2022,1304086,18,Gujarat Titans,13,0,Sunrisers Hyderabad
35245,2022,1304086,18,Sunrisers Hyderabad,9,1,Gujarat Titans
35246,2022,1304086,19,Gujarat Titans,25,0,Sunrisers Hyderabad
35247,2022,1304086,19,Sunrisers Hyderabad,25,0,Gujarat Titans
35248,2022,1304087,0,Delhi Capitals,11,1,Kolkata Knight Riders
35249,2022,1304087,0,Kolkata Knight Riders,2,0,Delhi Capitals
35250,2022,1304087,1,Delhi Capitals,6,1,Kolkata Knight Riders
35251,2022,1304087,1,Kolkata Knight Riders,4,1,Delhi Capitals
35252,2022,1304087,2,Delhi Capitals,9,0,Kolkata Knight Riders
35253,2022,1304087,2,Kolkata Knight Riders,11,0,Delhi Capitals
35254,2022,1304087,3,Delhi Capitals,10,0,Kolkata Knight Riders
35255,2022,1304087,3,Kolkata Knight Riders,4,0,Delhi Capitals
35256,2022,1304087,4,Delhi Capitals,6,0,Kolkata Knight Riders
35257,2022,1304087,4,Kolkata Knight Riders,3,1,Delhi Capitals
35258,2022,1304087,5,Delhi Capitals,5,0,Kolkata Knight Riders
35259,2022,1304087,5,Kolkata Knight Riders,5,0,Delhi Capitals
35260,2022,1304087,6,Delhi Capitals,8,0,Kolkata Knight Riders
35261,2022,1304087,6,Kolkata Knight Riders,5,0,Delhi Capitals
35262,2022,1304087,7,Delhi Capitals,11,0,Kolkata Knight Riders
35263,2022,1304087,7,Kolkata Knight Riders,3,2,Delhi Capitals
35264,2022,1304087,8,Delhi Capitals,14,0,Kolkata Knight Riders
35265,2022,1304087,8,Kolkata Knight Riders,9,0,Delhi Capitals
35266,2022,1304087,9,Delhi Capitals,3,1,Kolkata Knight Riders
35267,2022,1304087,9,Kolkata Knight Riders,10,0,Delhi Capitals
35268,2022,1304087,10,Delhi Capitals,1,1,Kolkata Knight Riders
35269,2022,1304087,10,Kolkata Knight Riders,5,0,Delhi Capitals
35270,2022,1304087,11,Delhi Capitals,3,1,Kolkata Knight Riders
35271,2022,1304087,11,Kolkata Knight Riders,11,0,Delhi Capitals
35272,2022,1304087,12,Delhi Capitals,7,0,Kolkata Knight Riders
35273,2022,1304087,12,Kolkata Knight Riders,11,0,Delhi Capitals
35274,2022,1304087,13,Delhi Capitals,5,0,Kolkata Knight Riders
35275,2022,1304087,13,Kolkata Knight Riders,2,2,Delhi Capitals
35276,2022,1304087,14,Delhi Capitals,14,1,Kolkata Knight Riders
35277,2022,1304087,14,Kolkata Knight Riders,4,0,Delhi Capitals
35278,2022,1304087,15,Delhi Capitals,4,0,Kolkata Knight Riders
35279,2022,1304087,15,Kolkata Knight Riders,12,0,Delhi Capitals
35280,2022,1304087,16,Delhi Capitals,14,0,Kolkata Knight Riders
35281,2022,1304087,16,Kolkata Knight Riders,17,0,Delhi Capitals
35282,2022,1304087,17,Delhi Capitals,12,0,Kolkata Knight Riders
35283,2022,1304087,17,Kolkata Knight Riders,10,0,Delhi Capitals
35284,2022,1304087,18,Delhi Capitals,7,0,Kolkata Knight Riders
35285,2022,1304087,18,Kolkata Knight Riders,16,0,Delhi Capitals
35286,2022,1304087,19,Kolkata Knight Riders,2,3,Delhi Capitals
35287,2022,1304088,0,Lucknow Super Giants,5,0,Punjab Kings
35288,2022,1304088,0,Punjab Kings,4,0,Lucknow Super Giants
35289,2022,1304088,1,Lucknow Super Giants,2,0,Punjab Kings
35290,2022,1304088,1,Punjab Kings,2,0,Lucknow Super Giants
35291,2022,1304088,2,Lucknow Super Giants,6,1,Punjab Kings
35292,2022,1304088,2,Punjab Kings,15,0,Lucknow Super Giants
35293,2022,1304088,3,Lucknow Super Giants,3,0,Punjab Kings
35294,2022,1304088,3,Punjab Kings,8,0,Lucknow Super Giants
35295,2022,1304088,4,Lucknow Super Giants,16,0,Punjab Kings
35296,2022,1304088,4,Punjab Kings,7,1,Lucknow Super Giants
35297,2022,1304088,5,Lucknow Super Giants,7,0,Punjab Kings
35298,2022,1304088,5,Punjab Kings,10,0,Lucknow Super Giants
35299,2022,1304088,6,Lucknow Super Giants,3,0,Punjab Kings
35300,2022,1304088,6,Punjab Kings,5,1,Lucknow Super Giants
35301,2022,1304088,7,Lucknow Super Giants,10,0,Punjab Kings
35302,2022,1304088,7,Punjab Kings,7,1,Lucknow Super Giants
35303,2022,1304088,8,Lucknow Super Giants,8,0,Punjab Kings
35304,2022,1304088,8,Punjab Kings,7,0,Lucknow Super Giants
35305,2022,1304088,9,Lucknow Super Giants,7,0,Punjab Kings
35306,2022,1304088,9,Punjab Kings,2,0,Lucknow Super Giants
35307,2022,1304088,10,Lucknow Super Giants,15,0,Punjab Kings
35308,2022,1304088,10,Punjab Kings,18,0,Lucknow Super Giants
35309,2022,1304088,11,Lucknow Super Giants,7,0,Punjab Kings
35310,2022,1304088,11,Punjab Kings,3,0,Lucknow Super Giants
35311,2022,1304088,12,Lucknow Super Giants,10,1,Punjab Kings
35312,2022,1304088,12,Punjab Kings,4,1,Lucknow Super Giants
35313,2022,1304088,13,Lucknow Super Giants,6,1,Punjab Kings
35314,2022,1304088,13,Punjab Kings,0,1,Lucknow Super Giants
35315,2022,1304088,14,Lucknow Super Giants,4,2,Punjab Kings
35316,2022,1304088,14,Punjab Kings,11,0,Lucknow Super Giants
35317,2022,1304088,15,Lucknow Super Giants,2,1,Punjab Kings
35318,2022,1304088,15,Punjab Kings,2,1,Lucknow Super Giants
35319,2022,1304088,16,Lucknow Super Giants,7,0,Punjab Kings
35320,2022,1304088,16,Punjab Kings,7,0,Lucknow Super Giants
35321,2022,1304088,17,Lucknow Super Giants,14,1,Punjab Kings
35322,2022,1304088,17,Punjab Kings,5,2,Lucknow Super Giants
35323,2022,1304088,18,Lucknow Super Giants,12,1,Punjab Kings
35324,2022,1304088,18,Punjab Kings,6,0,Lucknow Super Giants
35325,2022,1304088,19,Lucknow Super Giants,9,0,Punjab Kings
35326,2022,1304088,19,Punjab Kings,10,0,Lucknow Super Giants
35327,2022,1304089,0,Gujarat Titans,10,0,Royal Challengers Bangalore
35328,2022,1304089,0,Royal Challengers Bangalore,10,0,Gujarat Titans
35329,2022,1304089,1,Gujarat Titans,8,0,Royal Challengers Bangalore
35330,2022,1304089,1,Royal Challengers Bangalore,1,1,Gujarat Titans
35331,2022,1304089,2,Gujarat Titans,5,0,Royal Challengers Bangalore
35332,2022,1304089,2,Royal Challengers Bangalore,8,0,Gujarat Titans
35333,2022,1304089,3,Gujarat Titans,7,0,Royal Challengers Bangalore
35334,2022,1304089,3,Royal Challengers Bangalore,2,0,Gujarat Titans
35335,2022,1304089,4,Gujarat Titans,4,0,Royal Challengers Bangalore
35336,2022,1304089,4,Royal Challengers Bangalore,13,0,Gujarat Titans
35337,2022,1304089,5,Gujarat Titans,12,0,Royal Challengers Bangalore
35338,2022,1304089,5,Royal Challengers Bangalore,9,0,Gujarat Titans
35339,2022,1304089,6,Gujarat Titans,4,0,Royal Challengers Bangalore
35340,2022,1304089,6,Royal Challengers Bangalore,5,0,Gujarat Titans
35341,2022,1304089,7,Gujarat Titans,5,1,Royal Challengers Bangalore
35342,2022,1304089,7,Royal Challengers Bangalore,3,0,Gujarat Titans
35343,2022,1304089,8,Gujarat Titans,14,1,Royal Challengers Bangalore
35344,2022,1304089,8,Royal Challengers Bangalore,9,0,Gujarat Titans
35345,2022,1304089,9,Gujarat Titans,8,0,Royal Challengers Bangalore
35346,2022,1304089,9,Royal Challengers Bangalore,15,0,Gujarat Titans
35347,2022,1304089,10,Gujarat Titans,5,1,Royal Challengers Bangalore
35348,2022,1304089,10,Royal Challengers Bangalore,12,0,Gujarat Titans
35349,2022,1304089,11,Gujarat Titans,12,0,Royal Challengers Bangalore
35350,2022,1304089,11,Royal Challengers Bangalore,7,0,Gujarat Titans
35351,2022,1304089,12,Gujarat Titans,2,1,Royal Challengers Bangalore
35352,2022,1304089,12,Royal Challengers Bangalore,8,0,Gujarat Titans
35353,2022,1304089,13,Gujarat Titans,4,0,Royal Challengers Bangalore
35354,2022,1304089,13,Royal Challengers Bangalore,8,0,Gujarat Titans
35355,2022,1304089,14,Gujarat Titans,13,0,Royal Challengers Bangalore
35356,2022,1304089,14,Royal Challengers Bangalore,7,1,Gujarat Titans
35357,2022,1304089,15,Gujarat Titans,15,0,Royal Challengers Bangalore
35358,2022,1304089,15,Royal Challengers Bangalore,4,0,Gujarat Titans
35359,2022,1304089,16,Gujarat Titans,7,0,Royal Challengers Bangalore
35360,2022,1304089,16,Royal Challengers Bangalore,15,1,Gujarat Titans
35361,2022,1304089,17,Gujarat Titans,17,0,Royal Challengers Bangalore
35362,2022,1304089,17,Royal Challengers Bangalore,8,1,Gujarat Titans
35363,2022,1304089,18,Gujarat Titans,12,0,Royal Challengers Bangalore
35364,2022,1304089,18,Royal Challengers Bangalore,11,1,Gujarat Titans
35365,2022,1304089,19,Gujarat Titans,10,0,Royal Challengers Bangalore
35366,2022,1304089,19,Royal Challengers Bangalore,15,1,Gujarat Titans
35367,2022,1304090,0,Mumbai Indians,12,0,Rajasthan Royals
35368,2022,1304090,0,Rajasthan Royals,3,0,Mumbai Indians
35369,2022,1304090,1,Mumbai Indians,10,0,Rajasthan Royals
35370,2022,1304090,1,Rajasthan Royals,4,0,Mumbai Indians
35371,2022,1304090,2,Mumbai Indians,2,1,Rajasthan Royals
35372,2022,1304090,2,Rajasthan Royals,12,0,Mumbai Indians
35373,2022,1304090,3,Mumbai Indians,9,0,Rajasthan Royals
35374,2022,1304090,3,Rajasthan Royals,7,0,Mumbai Indians
35375,2022,1304090,4,Mumbai Indians,3,0,Rajasthan Royals
35376,2022,1304090,4,Rajasthan Royals,11,1,Mumbai Indians
35377,2022,1304090,5,Mumbai Indians,5,1,Rajasthan Royals
35378,2022,1304090,5,Rajasthan Royals,3,0,Mumbai Indians
35379,2022,1304090,6,Mumbai Indians,20,0,Rajasthan Royals
35380,2022,1304090,6,Rajasthan Royals,13,0,Mumbai Indians
35381,2022,1304090,7,Mumbai Indians,5,0,Rajasthan Royals
35382,2022,1304090,7,Rajasthan Royals,3,1,Mumbai Indians
35383,2022,1304090,8,Mumbai Indians,4,0,Rajasthan Royals
35384,2022,1304090,8,Rajasthan Royals,8,0,Mumbai Indians
35385,2022,1304090,9,Mumbai Indians,5,0,Rajasthan Royals
35386,2022,1304090,9,Rajasthan Royals,9,0,Mumbai Indians
35387,2022,1304090,10,Mumbai Indians,10,0,Rajasthan Royals
35388,2022,1304090,10,Rajasthan Royals,5,0,Mumbai Indians
35389,2022,1304090,11,Mumbai Indians,10,0,Rajasthan Royals
35390,2022,1304090,11,Rajasthan Royals,3,0,Mumbai Indians
35391,2022,1304090,12,Mumbai Indians,7,0,Rajasthan Royals
35392,2022,1304090,12,Rajasthan Royals,6,0,Mumbai Indians
35393,2022,1304090,13,Mumbai Indians,11,0,Rajasthan Royals
35394,2022,1304090,13,Rajasthan Royals,4,0,Mumbai Indians
35395,2022,1304090,14,Mumbai Indians,9,1,Rajasthan Royals
35396,2022,1304090,14,Rajasthan Royals,11,1,Mumbai Indians
35397,2022,1304090,15,Mumbai Indians,2,1,Rajasthan Royals
35398,2022,1304090,15,Rajasthan Royals,24,1,Mumbai Indians
35399,2022,1304090,16,Mumbai Indians,10,0,Rajasthan Royals
35400,2022,1304090,16,Rajasthan Royals,4,0,Mumbai Indians
35401,2022,1304090,17,Mumbai Indians,13,0,Rajasthan Royals
35402,2022,1304090,17,Rajasthan Royals,13,1,Mumbai Indians
35403,2022,1304090,18,Mumbai Indians,8,0,Rajasthan Royals
35404,2022,1304090,18,Rajasthan Royals,12,0,Mumbai Indians
35405,2022,1304090,19,Mumbai Indians,6,1,Rajasthan Royals
35406,2022,1304090,19,Rajasthan Royals,3,1,Mumbai Indians
35407,2022,1304091,0,Delhi Capitals,1,0,Lucknow Super Giants
35408,2022,1304091,0,Lucknow Super Giants,6,0,Delhi Capitals
35409,2022,1304091,1,Delhi Capitals,8,1,Lucknow Super Giants
35410,2022,1304091,1,Lucknow Super Giants,16,0,Delhi Capitals
35411,2022,1304091,2,Delhi Capitals,4,1,Lucknow Super Giants
35412,2022,1304091,2,Lucknow Super Giants,3,0,Delhi Capitals
35413,2022,1304091,3,Delhi Capitals,19,0,Lucknow Super Giants
35414,2022,1304091,3,Lucknow Super Giants,16,0,Delhi Capitals
35415,2022,1304091,4,Delhi Capitals,17,0,Lucknow Super Giants
35416,2022,1304091,4,Lucknow Super Giants,8,1,Delhi Capitals
35417,2022,1304091,5,Delhi Capitals,17,0,Lucknow Super Giants
35418,2022,1304091,5,Lucknow Super Giants,8,0,Delhi Capitals
35419,2022,1304091,6,Delhi Capitals,7,0,Lucknow Super Giants
35420,2022,1304091,6,Lucknow Super Giants,4,0,Delhi Capitals
35421,2022,1304091,7,Delhi Capitals,5,1,Lucknow Super Giants
35422,2022,1304091,7,Lucknow Super Giants,12,0,Delhi Capitals
35423,2022,1304091,8,Delhi Capitals,9,1,Lucknow Super Giants
35424,2022,1304091,8,Lucknow Super Giants,7,0,Delhi Capitals
35425,2022,1304091,9,Delhi Capitals,7,0,Lucknow Super Giants
35426,2022,1304091,9,Lucknow Super Giants,14,0,Delhi Capitals
35427,2022,1304091,10,Delhi Capitals,1,0,Lucknow Super Giants
35428,2022,1304091,10,Lucknow Super Giants,11,0,Delhi Capitals
35429,2022,1304091,11,Delhi Capitals,18,0,Lucknow Super Giants
35430,2022,1304091,11,Lucknow Super Giants,12,0,Delhi Capitals
35431,2022,1304091,12,Delhi Capitals,7,1,Lucknow Super Giants
35432,2022,1304091,12,Lucknow Super Giants,12,0,Delhi Capitals
35433,2022,1304091,13,Delhi Capitals,4,0,Lucknow Super Giants
35434,2022,1304091,13,Lucknow Super Giants,5,0,Delhi Capitals
35435,2022,1304091,14,Delhi Capitals,11,0,Lucknow Super Giants
35436,2022,1304091,14,Lucknow Super Giants,11,1,Delhi Capitals
35437,2022,1304091,15,Delhi Capitals,11,0,Lucknow Super Giants
35438,2022,1304091,15,Lucknow Super Giants,3,0,Delhi Capitals
35439,2022,1304091,16,Delhi Capitals,4,2,Lucknow Super Giants
35440,2022,1304091,16,Lucknow Super Giants,11,0,Delhi Capitals
35441,2022,1304091,17,Delhi Capitals,10,0,Lucknow Super Giants
35442,2022,1304091,17,Lucknow Super Giants,8,0,Delhi Capitals
35443,2022,1304091,18,Delhi Capitals,15,0,Lucknow Super Giants
35444,2022,1304091,18,Lucknow Super Giants,13,1,Delhi Capitals
35445,2022,1304091,19,Delhi Capitals,14,0,Lucknow Super Giants
35446,2022,1304091,19,Lucknow Super Giants,15,0,Delhi Capitals
35447,2022,1304092,0,Chennai Super Kings,3,0,Sunrisers Hyderabad
35448,2022,1304092,0,Sunrisers Hyderabad,10,0,Chennai Super Kings
35449,2022,1304092,1,Chennai Super Kings,6,0,Sunrisers Hyderabad
35450,2022,1304092,1,Sunrisers Hyderabad,14,0,Chennai Super Kings
35451,2022,1304092,2,Chennai Super Kings,9,0,Sunrisers Hyderabad
35452,2022,1304092,2,Sunrisers Hyderabad,12,0,Chennai Super Kings
35453,2022,1304092,3,Chennai Super Kings,5,0,Sunrisers Hyderabad
35454,2022,1304092,3,Sunrisers Hyderabad,10,0,Chennai Super Kings
35455,2022,1304092,4,Chennai Super Kings,8,0,Sunrisers Hyderabad
35456,2022,1304092,4,Sunrisers Hyderabad,6,0,Chennai Super Kings
35457,2022,1304092,5,Chennai Super Kings,9,0,Sunrisers Hyderabad
35458,2022,1304092,5,Sunrisers Hyderabad,6,2,Chennai Super Kings
35459,2022,1304092,6,Chennai Super Kings,7,0,Sunrisers Hyderabad
35460,2022,1304092,6,Sunrisers Hyderabad,4,0,Chennai Super Kings
35461,2022,1304092,7,Chennai Super Kings,13,0,Sunrisers Hyderabad
35462,2022,1304092,7,Sunrisers Hyderabad,10,0,Chennai Super Kings
35463,2022,1304092,8,Chennai Super Kings,14,0,Sunrisers Hyderabad
35464,2022,1304092,8,Sunrisers Hyderabad,3,0,Chennai Super Kings
